Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2025-05-22 09:27:18,"Comp Training 2",34m,"Box Jump",2,0,36.0,0,0.0,
2025-05-22 09:27:18,"Comp Training 2",34m,"Box Jump",3,0,35.0,0,0.0,
2025-05-22 09:27:18,"Comp Training 2",34m,"Goblet Squat (Kettlebell)",1,26.0,27.0,0,0.0,
2025-05-22 09:27:18,"Comp Training 2",34m,"Dead Hang",1,112.0,106.0,0,0.0,
2025-06-10 10:17:01,"Comp Training 2",46m,"Bench Press (Barbell)",1,45.0,16.0,0,0.0,
2025-06-10 10:17:01,"Comp Training 2",46m,"Bench Press (Barbell)",2,35.0,24.0,0,0.0,
2025-06-10 10:17:01,"Comp Training 2",46m,"Ball Slams",1,10.0,31.0,0,0.0,
2025-06-10 10:17:01,"Comp Training 2",46m,"Rowing (Machine)",1,0,0.0,50.0,183.0,
2025-06-10 10:17:01,"Comp Training 2",46m,"Overhead Toss",1,4.0,203.0,0,0.0,
2025-06-10 10:17:01,"Comp Training 2",46m,"Box Jump",1,0,36.0,0,0.0,
2025-06-10 10:17:01,"Comp Training 2",46m,"Box Jump",2,0,36.0,0,0.0,
2025-06-10 10:17:01,"Comp Training 2",46m,"Box Jump",3,0,35.0,0,0.0,
2025-06-10 10:17:01,"Comp Training 2",46m,"Goblet Squat (Kettlebell)",1,26.0,12.0,0,0.0,
2025-06-10 10:17:01,"Comp Training 2",46m,"Dead Hang",1,112.0,106.0,0,0.0,
2025-06-17 10:31:13,"Comp Training ",28m,"Goblet Squat (Kettlebell)",1,26.0,20.0,0,0.0,
2025-06-17 10:31:13,"Comp Training ",28m,"Ball toss",1,4.0,190.0,0,0.0,
2025-06-17 10:31:13,"Comp Training ",28m,"Dead Hang",1,112.0,60.0,0,0.0,
2025-06-17 10:31:13,"Comp Training ",28m,"Ball Slams",1,10.0,29.0,0,0.0,
2025-07-07 13:25:05,"Comp Training ",35m,"Goblet Squat (Kettlebell)",1,13.0,35.0,0,0.0,
2025-07-07 13:25:05,"Comp Training ",35m,"Goblet Squat (Kettlebell)",2,13.0,35.0,0,0.0,
2025-07-07 13:25:05,"Comp Training ",35m,"Goblet Squat (Kettlebell)",3,13.0,30.0,0,0.0,
2025-07-07 13:25:05,"Comp Training ",35m,"Bench Press (Barbell)",1,22.5,35.0,0,0.0,
2025-07-07 13:25:05,"Comp Training ",35m,"Bench Press (Barbell)",2,22.5,30.0,0,0.0,
2025-07-15 10:18:24,"Comp Training ",42m,"Goblet Squat (Kettlebell)",1,18.0,25.0,0,0.0,
2025-07-15 10:18:24,"Comp Training ",42m,"Goblet Squat (Kettlebell)",2,18.0,15.0,0,0.0,
2025-07-15 10:18:24,"Comp Training ",42m,"Bench Press (Barbell)",1,27.0,28.0,0,0.0,
2025-07-15 10:18:24,"Comp Training ",42m,"Bench Press (Barbell)",2,13.0,60.0,0,0.0,
2025-07-15 10:18:24,"Comp Training ",42m,"Ball toss",1,4.0,196.0,0,0.0,
2025-07-22 10:26:06,"Comp Training ",33m,"Goblet Squat (Kettlebell)",1,18.0,30.0,0,0.0,
2025-07-22 10:26:06,"Comp Training ",33m,"Goblet Squat (Kettlebell)",2,18.0,30.0,0,0.0,
2025-07-22 10:26:06,"Comp Training ",33m,"Goblet Squat (Kettlebell)",3,18.0,30.0,0,0.0,
2025-07-22 10:26:06,"Comp Training ",33m,"Bench Press (Barbell)",1,25.0,30.0,0,0.0,
2025-07-22 10:26:06,"Comp Training ",33m,"Bench Press (Barbell)",2,25.0,30.0,0,0.0,
2025-07-22 10:26:06,"Comp Training ",33m,"Bench Press (Barbell)",3,25.0,32.0,0,0.0,
2025-07-24 09:16:25,"Comp Training ",49m,"Dead Hang",1,112.0,91.0,0,0.0,
2025-07-24 09:16:25,"Comp Training ",49m,"Ball Slams",1,10.0,30.0,0,0.0,
2025-07-24 09:16:25,"Comp Training ",49m,"Broad jump",1,0,0.0,30.0,2.0,
2025-07-31 09:15:53,"Comp Training ",46m,"Dead Hang",1,112.0,207.0,0,0.0,
2025-07-31 09:15:53,"Comp Training ",46m,"Ball Slams",1,10.0,32.0,0,0.0,
2025-07-31 09:15:53,"Comp Training ",46m,"Broad jump",1,0,0.0,36.0,2.0,
2025-08-05 10:18:32,"Comp Training 2",45m,"Bench Press (Barbell)",1,45.0,15.0,0,0.0,
2025-08-05 10:18:32,"Comp Training 2",45m,"Bench Press (Barbell)",2,45.0,9.0,0,0.0,
2025-08-05 10:18:32,"Comp Training 2",45m,"Bench Press (Barbell)",3,45.0,12.0,0,0.0,
2025-08-05 10:18:32,"Comp Training 2",45m,"Bench Press (Barbell)",4,30.0,16.0,0,0.0,
2025-08-05 10:18:32,"Comp Training 2",45m,"Ball Slams",1,10.0,31.0,0,0.0,
2025-08-05 10:18:32,"Comp Training 2",45m,"Rowing (Machine)",1,0,0.0,50.0,183.0,
2025-08-05 10:18:32,"Comp Training 2",45m,"Overhead Toss",1,4.0,203.0,0,0.0,
2025-08-05 10:18:32,"Comp Training 2",45m,"Box Jump",1,0,36.0,0,0.0,
2025-08-05 10:18:32,"Comp Training 2",45m,"Box Jump",2,0,36.0,0,0.0,
2025-08-05 10:18:32,"Comp Training 2",45m,"Box Jump",3,0,35.0,0,0.0,
2025-08-05 10:18:32,"Comp Training 2",45m,"Goblet Squat (Kettlebell)",1,26.0,15.0,0,0.0,
2025-08-05 10:18:32,"Comp Training 2",45m,"Goblet Squat (Kettlebell)",2,26.0,15.0,0,0.0,
2025-08-05 10:18:32,"Comp Training 2",45m,"Goblet Squat (Kettlebell)",3,26.0,15.0,0,0.0,
2025-08-05 10:18:32,"Comp Training 2",45m,"Dead Hang",1,112.0,106.0,0,0.0,
2025-08-07 09:13:09,"Comp Training 2",44m,"Bench Press (Barbell)",1,45.0,15.0,0,0.0,
2025-08-07 09:13:09,"Comp Training 2",44m,"Bench Press (Barbell)",2,45.0,9.0,0,0.0,
2025-08-07 09:13:09,"Comp Training 2",44m,"Bench Press (Barbell)",3,45.0,12.0,0,0.0,
2025-08-07 09:13:09,"Comp Training 2",44m,"Bench Press (Barbell)",4,30.0,16.0,0,0.0,
2025-08-07 09:13:09,"Comp Training 2",44m,"Ball Slams",1,10.0,31.0,0,0.0,
2025-08-07 09:13:09,"Comp Training 2",44m,"Rowing (Machine)",1,0,0.0,50.0,183.0,
2025-08-07 09:13:09,"Comp Training 2",44m,"Overhead Toss",1,4.0,203.0,0,0.0,
2025-08-07 09:13:09,"Comp Training 2",44m,"Box Jump",1,0,36.0,0,0.0,
2025-08-07 09:13:09,"Comp Training 2",44m,"Box Jump",2,0,36.0,0,0.0,
2025-08-07 09:13:09,"Comp Training 2",44m,"Box Jump",3,0,35.0,0,0.0,
2025-08-07 09:13:09,"Comp Training 2",44m,"Goblet Squat (Kettlebell)",1,26.0,15.0,0,0.0,
2025-08-07 09:13:09,"Comp Training 2",44m,"Goblet Squat (Kettlebell)",2,26.0,15.0,0,0.0,
2025-08-07 09:13:09,"Comp Training 2",44m,"Goblet Squat (Kettlebell)",3,26.0,15.0,0,0.0,
2025-08-07 09:13:09,"Comp Training 2",44m,"Dead Hang",1,112.0,133.0,0,0.0,
2025-08-19 10:14:17,"Comp Training 2",14m,"Bench Press (Barbell)",1,30.0,17.0,0,0.0,
2025-08-21 09:12:16,"Comp Training 2",49m,"Dead Hang",1,112.0,239.0,0,0.0,
2025-08-28 09:16:07,"Comp Training 2",43m,"Bench Press (Barbell)",1,30.0,17.0,0,0.0,
2025-08-28 09:16:07,"Comp Training 2",43m,"Bench Press (Barbell)",2,45.0,9.0,0,0.0,
2025-08-28 09:16:07,"Comp Training 2",43m,"Bench Press (Barbell)",3,45.0,12.0,0,0.0,
2025-08-28 09:16:07,"Comp Training 2",43m,"Bench Press (Barbell)",4,30.0,16.0,0,0.0,
2025-08-28 09:16:07,"Comp Training 2",43m,"Ball Slams",1,10.0,31.0,0,0.0,
2025-08-28 09:16:07,"Comp Training 2",43m,"Rowing (Machine)",1,0,0.0,50.0,183.0,
2025-08-28 09:16:07,"Comp Training 2",43m,"Overhead Toss",1,4.0,203.0,0,0.0,
2025-08-28 09:16:07,"Comp Training 2",43m,"Box Jump",1,0,36.0,0,0.0,
2025-08-28 09:16:07,"Comp Training 2",43m,"Box Jump",2,0,36.0,0,0.0,
2025-08-28 09:16:07,"Comp Training 2",43m,"Box Jump",3,0,35.0,0,0.0,
2025-08-28 09:16:07,"Comp Training 2",43m,"Goblet Squat (Kettlebell)",1,26.0,11.0,0,0.0,
2025-08-28 09:16:07,"Comp Training 2",43m,"Goblet Squat (Kettlebell)",2,26.0,9.0,0,0.0,
2025-08-28 09:16:07,"Comp Training 2",43m,"Goblet Squat (Kettlebell)",3,26.0,7.0,0,0.0,
2025-08-28 09:16:07,"Comp Training 2",43m,"Dead Hang",1,112.0,133.0,0,0.0,
2025-09-04 09:02:01,"Comp Training 2",56m,"Bench Press (Barbell)",1,45.0,18.0,0,0.0,
2025-09-04 09:02:01,"Comp Training 2",56m,"Bench Press (Barbell)",2,45.0,7.0,0,0.0,
2025-09-04 09:02:01,"Comp Training 2",56m,"Bench Press (Barbell)",3,45.0,4.0,0,0.0,
2025-09-04 09:02:01,"Comp Training 2",56m,"Bench Press (Barbell)",4,30.0,16.0,0,0.0,
2025-09-04 09:02:01,"Comp Training 2",56m,"Ball Slams",1,10.0,31.0,0,0.0,
2025-09-04 09:02:01,"Comp Training 2",56m,"Rowing (Machine)",1,0,0.0,50.0,183.0,
2025-09-04 09:02:01,"Comp Training 2",56m,"Overhead Toss",1,4.0,203.0,0,0.0,
2025-09-04 09:02:01,"Comp Training 2",56m,"Box Jump",1,0,36.0,0,0.0,
2025-09-04 09:02:01,"Comp Training 2",56m,"Box Jump",2,0,36.0,0,0.0,
2025-09-04 09:02:01,"Comp Training 2",56m,"Box Jump",3,0,35.0,0,0.0,
2025-09-04 09:02:01,"Comp Training 2",56m,"Goblet Squat (Kettlebell)",1,26.0,15.0,0,0.0,
2025-09-04 09:02:01,"Comp Training 2",56m,"Goblet Squat (Kettlebell)",2,26.0,13.0,0,0.0,
2025-09-04 09:02:01,"Comp Training 2",56m,"Goblet Squat (Kettlebell)",3,26.0,10.0,0,0.0,
2025-09-04 09:02:01,"Comp Training 2",56m,"Dead Hang",1,112.0,133.0,0,0.0,
2025-09-09 09:22:05,"Comp Training 2",38m,"Bench Press (Barbell)",1,45.0,10.0,0,0.0,
2025-09-09 09:22:05,"Comp Training 2",38m,"Bench Press (Barbell)",2,45.0,3.0,0,0.0,
2025-09-09 09:22:05,"Comp Training 2",38m,"Bench Press (Barbell)",3,45.0,4.0,0,0.0,
2025-09-09 09:22:05,"Comp Training 2",38m,"Bench Press (Barbell)",4,45.0,3.0,0,0.0,
2025-09-09 09:22:05,"Comp Training 2",38m,"Ball Slams",1,10.0,31.0,0,0.0,
2025-09-09 09:22:05,"Comp Training 2",38m,"Rowing (Machine)",1,0,0.0,50.0,183.0,
2025-09-09 09:22:05,"Comp Training 2",38m,"Overhead Toss",1,4.0,203.0,0,0.0,
2025-09-09 09:22:05,"Comp Training 2",38m,"Box Jump",1,0,36.0,0,0.0,
2025-09-09 09:22:05,"Comp Training 2",38m,"Box Jump",2,0,36.0,0,0.0,
2025-09-09 09:22:05,"Comp Training 2",38m,"Box Jump",3,0,35.0,0,0.0,
2025-09-09 09:22:05,"Comp Training 2",38m,"Goblet Squat (Kettlebell)",1,26.0,20.0,0,0.0,
2025-09-09 09:22:05,"Comp Training 2",38m,"Goblet Squat (Kettlebell)",2,26.0,10.0,0,0.0,
2025-09-09 09:22:05,"Comp Training 2",38m,"Goblet Squat (Kettlebell)",3,26.0,10.0,0,0.0,
2025-09-09 09:22:05,"Comp Training 2",38m,"Goblet Squat (Kettlebell)",4,26.0,11.0,0,0.0,
2025-09-09 09:22:05,"Comp Training 2",38m,"Goblet Squat (Kettlebell)",5,26.0,9.0,0,0.0,
2025-09-09 09:22:05,"Comp Training 2",38m,"Dead Hang",1,112.0,133.0,0,0.0,
2025-09-11 09:16:24,"Comp Training 2",45m,"Bench Press (Barbell)",1,45.0,10.0,0,0.0,
2025-09-11 09:16:24,"Comp Training 2",45m,"Bench Press (Barbell)",2,45.0,3.0,0,0.0,
2025-09-11 09:16:24,"Comp Training 2",45m,"Bench Press (Barbell)",3,45.0,4.0,0,0.0,
2025-09-11 09:16:24,"Comp Training 2",45m,"Bench Press (Barbell)",4,45.0,3.0,0,0.0,
2025-09-11 09:16:24,"Comp Training 2",45m,"Ball Slams",1,10.0,31.0,0,0.0,
2025-09-11 09:16:24,"Comp Training 2",45m,"Rowing (Machine)",1,0,0.0,50.0,197.0,
2025-09-11 09:16:24,"Comp Training 2",45m,"Rowing (Machine)",2,0,0.0,50.0,173.0,
2025-09-11 09:16:24,"Comp Training 2",45m,"Overhead Toss",1,4.0,170.0,0,0.0,
2025-09-11 09:16:24,"Comp Training 2",45m,"Box Jump",1,0,36.0,0,0.0,
2025-09-11 09:16:24,"Comp Training 2",45m,"Box Jump",2,0,36.0,0,0.0,
2025-09-11 09:16:24,"Comp Training 2",45m,"Box Jump",3,0,35.0,0,0.0,
2025-09-11 09:16:24,"Comp Training 2",45m,"Goblet Squat (Kettlebell)",1,26.0,20.0,0,0.0,
2025-09-11 09:16:24,"Comp Training 2",45m,"Goblet Squat (Kettlebell)",2,26.0,10.0,0,0.0,
2025-09-11 09:16:24,"Comp Training 2",45m,"Goblet Squat (Kettlebell)",3,26.0,10.0,0,0.0,
2025-09-11 09:16:24,"Comp Training 2",45m,"Dead Hang",1,110.0,200.0,0,0.0,
2025-09-11 09:16:24,"Comp Training 2",45m,"Dead Hang",2,110.0,134.0,0,0.0,
2025-09-21 09:20:15,"Comp Training 2",1h 23m,"Bench Press (Barbell)",1,45.0,12.0,0,0.0,
2025-09-21 09:20:15,"Comp Training 2",1h 23m,"Bench Press (Barbell)",2,45.0,3.0,0,0.0,
2025-09-21 09:20:15,"Comp Training 2",1h 23m,"Bench Press (Barbell)",3,45.0,4.0,0,0.0,
2025-09-21 09:20:15,"Comp Training 2",1h 23m,"Bench Press (Barbell)",4,45.0,3.0,0,0.0,
2025-09-21 09:20:15,"Comp Training 2",1h 23m,"Ball Slams",1,10.0,30.0,0,0.0,
2025-09-21 09:20:15,"Comp Training 2",1h 23m,"Rowing (Machine)",1,0,0.0,50.0,197.0,
2025-09-21 09:20:15,"Comp Training 2",1h 23m,"Overhead Toss",1,4.0,198.0,0,0.0,
2025-09-21 09:20:15,"Comp Training 2",1h 23m,"Box Jump",1,0,36.0,0,0.0,
2025-09-21 09:20:15,"Comp Training 2",1h 23m,"Box Jump",2,0,36.0,0,0.0,
2025-09-21 09:20:15,"Comp Training 2",1h 23m,"Box Jump",3,0,35.0,0,0.0,
2025-09-21 09:20:15,"Comp Training 2",1h 23m,"Goblet Squat (Kettlebell)",1,26.0,25.0,0,0.0,
2025-09-21 09:20:15,"Comp Training 2",1h 23m,"Goblet Squat (Kettlebell)",2,26.0,10.0,0,0.0,
2025-09-21 09:20:15,"Comp Training 2",1h 23m,"Goblet Squat (Kettlebell)",3,26.0,10.0,0,0.0,
2025-09-21 09:20:15,"Comp Training 2",1h 23m,"Dead Hang",1,110.0,226.0,0,0.0,
2025-10-01 18:21:17,"Comp Training 2",36m,"Rowing (Machine)",1,0,0.0,500.0,169.0,
2025-10-01 18:21:17,"Comp Training 2",36m,"Bench Press (Barbell)",1,45.0,12.0,0,0.0,
2025-10-01 18:21:17,"Comp Training 2",36m,"Bench Press (Barbell)",2,45.0,3.0,0,0.0,
2025-10-01 18:21:17,"Comp Training 2",36m,"Bench Press (Barbell)",3,45.0,4.0,0,0.0,
2025-10-01 18:21:17,"Comp Training 2",36m,"Bench Press (Barbell)",4,45.0,3.0,0,0.0,
2025-10-01 18:21:17,"Comp Training 2",36m,"Ball Slams",1,10.0,30.0,0,0.0,
2025-10-01 18:21:17,"Comp Training 2",36m,"Overhead Toss",1,4.0,198.0,0,0.0,
2025-10-01 18:21:17,"Comp Training 2",36m,"Box Jump",1,0,36.0,0,0.0,
2025-10-01 18:21:17,"Comp Training 2",36m,"Box Jump",2,0,36.0,0,0.0,
2025-10-01 18:21:17,"Comp Training 2",36m,"Box Jump",3,0,35.0,0,0.0,
2025-10-01 18:21:17,"Comp Training 2",36m,"Goblet Squat (Kettlebell)",1,26.0,25.0,0,0.0,
2025-10-01 18:21:17,"Comp Training 2",36m,"Goblet Squat (Kettlebell)",2,26.0,10.0,0,0.0,
2025-10-01 18:21:17,"Comp Training 2",36m,"Goblet Squat (Kettlebell)",3,26.0,10.0,0,0.0,
2025-10-01 18:21:17,"Comp Training 2",36m,"Dead Hang",1,110.0,226.0,0,0.0,
